station_id,station_name,country,region,latitude,longitude,elevation,is_coastal,is_active
TN-NOR-01241,Station TN-NOR-01241,TN,North,28.4531,-2.9414,2745.3,True,False
DZ-NOR-01242,Station DZ-NOR-01242,DZ,North,33.7763,17.9958,1859.6,True,True
LY-NOR-01243,Station LY-NOR-01243,LY,North,22.4586,-3.8511,1506.4,False,True
BW-SOU-01244,Station BW-SOU-01244,BW,South,-33.555,35.8673,1980.8,True,True
NG-WES-01245,Station NG-WES-01245,NG,West,9.8357,-1.866,1899.5,True,True
MA-NOR-01246,Station MA-NOR-01246,MA,North,23.9767,-4.2872,476.0,False,False
GN-WES-01247,Station GN-WES-01247,GN,West,17.9551,9.2568,1227.5,False,True
UG-EAS-01248,Station UG-EAS-01248,UG,East,-1.7576,42.0832,1159.9,True,True
ET-EAS-01249,Station ET-EAS-01249,ET,East,1.7252,39.2597,116.6,False,True
TD-CEN-01250,Station TD-CEN-01250,TD,Central,-3.2752,14.2046,1567.7,False,True
MW-SOU-01251,Station MW-SOU-01251,MW,South,-19.5022,31.8139,1572.6,True,True
SD-NOR-01252,Station SD-NOR-01252,SD,North,21.5251,27.356,1114.4,True,True
CD-CEN-01253,Station CD-CEN-01253,CD,Central,8.6017,27.8167,142.8,False,True
GN-WES-01254,Station GN-WES-01254,GN,West,19.3442,14.2273,1929.6,True,True
AO-SOU-01255,Station AO-SOU-01255,AO,South,-26.9448,12.246,1060.9,True,True
BI-EAS-01256,Station BI-EAS-01256,BI,East,-7.6424,41.3356,724.3,False,True
ST-CEN-01257,Station ST-CEN-01257,ST,Central,-0.9978,10.8658,1045.4,False,True
CG-CEN-01258,Station CG-CEN-01258,CG,Central,2.3222,10.2744,425.9,False,True
KE-EAS-01259,Station KE-EAS-01259,KE,East,8.7763,34.4129,1086.9,False,True
TN-NOR-01260,Station TN-NOR-01260,TN,North,15.0413,34.5007,2934.0,True,False
BW-SOU-01261,Station BW-SOU-01261,BW,South,-29.6879,19.941,1928.5,False,True
CF-CEN-01262,Station CF-CEN-01262,CF,Central,-2.0755,13.1215,2551.8,False,True
BI-EAS-01263,Station BI-EAS-01263,BI,East,12.6766,48.0217,1863.4,False,True
TZ-EAS-01264,Station TZ-EAS-01264,TZ,East,9.9394,32.876,15.3,False,True
NE-WES-01265,Station NE-WES-01265,NE,West,17.1047,6.2266,698.6,True,True
CD-CEN-01266,Station CD-CEN-01266,CD,Central,-0.6414,19.5348,1460.6,False,True
DZ-NOR-01267,Station DZ-NOR-01267,DZ,North,16.4069,30.9896,2146.1,False,True
CF-CEN-01268,Station CF-CEN-01268,CF,Central,0.483,11.4521,2987.1,True,True
CF-CEN-01269,Station CF-CEN-01269,CF,Central,8.4971,10.6251,2049.2,True,True
ZM-SOU-01270,Station ZM-SOU-01270,ZM,South,-22.367,26.4707,1247.8,False,True
EG-NOR-01271,Station EG-NOR-01271,EG,North,23.7519,-11.0284,2511.9,True,True
ET-EAS-01272,Station ET-EAS-01272,ET,East,9.9592,49.2482,996.9,False,True
SN-WES-01273,Station SN-WES-01273,SN,West,10.412,10.5651,1763.1,False,True
NG-WES-01274,Station NG-WES-01274,NG,West,19.7351,-10.6331,2305.8,False,True
MZ-SOU-01275,Station MZ-SOU-01275,MZ,South,-19.1407,26.9332,2652.1,True,True
MA-NOR-01276,Station MA-NOR-01276,MA,North,18.5033,-3.8423,1102.9,False,True
MW-SOU-01277,Station MW-SOU-01277,MW,South,-20.0232,34.4318,1245.7,False,True
DJ-EAS-01278,Station DJ-EAS-01278,DJ,East,-6.1618,46.3843,1401.9,True,True
NA-SOU-01279,Station NA-SOU-01279,NA,South,-31.7197,32.8461,111.7,False,False
ER-EAS-01280,Station ER-EAS-01280,ER,East,3.6478,31.1661,113.7,False,True
UG-EAS-01281,Station UG-EAS-01281,UG,East,-7.5464,40.4265,1729.0,False,True
BF-WES-01282,Station BF-WES-01282,BF,West,10.3499,-10.219,1352.7,False,True
TD-CEN-01283,Station TD-CEN-01283,TD,Central,-1.7602,18.3402,2922.3,True,True
EG-NOR-01284,Station EG-NOR-01284,EG,North,36.0663,-0.4413,1110.1,False,True
DZ-NOR-01285,Station DZ-NOR-01285,DZ,North,27.3555,-8.0369,1282.0,True,True
DZ-NOR-01286,Station DZ-NOR-01286,DZ,North,29.3562,16.4025,2209.3,True,True
GH-WES-01287,Station GH-WES-01287,GH,West,17.2864,-16.9272,101.3,False,True
CI-WES-01288,Station CI-WES-01288,CI,West,7.2064,4.1109,2971.4,True,True
EG-NOR-01289,Station EG-NOR-01289,EG,North,17.7567,-6.756,2419.7,True,True
CD-CEN-01290,Station CD-CEN-01290,CD,Central,2.2117,25.6024,2044.3,True,True
ZA-SOU-01291,Station ZA-SOU-01291,ZA,South,-14.5086,29.9192,2815.0,False,True
BF-WES-01292,Station BF-WES-01292,BF,West,13.3372,-5.059,1274.2,False,True
ST-CEN-01293,Station ST-CEN-01293,ST,Central,-1.4276,23.5901,1436.3,False,True
DJ-EAS-01294,Station DJ-EAS-01294,DJ,East,10.8985,33.0932,175.7,False,True
ER-EAS-01295,Station ER-EAS-01295,ER,East,4.2696,32.442,2505.7,False,True
CG-CEN-01296,Station CG-CEN-01296,CG,Central,-0.6042,25.4069,2131.4,False,True
MR-NOR-01297,Station MR-NOR-01297,MR,North,21.2323,9.9764,2794.0,False,True
SD-NOR-01298,Station SD-NOR-01298,SD,North,20.4445,13.2279,1394.4,False,True
KE-EAS-01299,Station KE-EAS-01299,KE,East,1.4698,30.5107,1473.7,True,True
EG-NOR-01300,Station EG-NOR-01300,EG,North,23.3691,-4.1242,209.5,False,True
CF-CEN-01301,Station CF-CEN-01301,CF,Central,1.6886,19.1344,2938.1,False,True
TN-NOR-01302,Station TN-NOR-01302,TN,North,27.6573,7.5543,1634.3,False,True
ZM-SOU-01303,Station ZM-SOU-01303,ZM,South,-29.8149,36.0813,221.2,False,True
CG-CEN-01304,Station CG-CEN-01304,CG,Central,0.8792,26.2429,1738.4,False,True
ML-WES-01305,Station ML-WES-01305,ML,West,12.9581,0.6197,411.4,True,True
ST-CEN-01306,Station ST-CEN-01306,ST,Central,5.2218,20.6069,2124.8,True,True
AO-SOU-01307,Station AO-SOU-01307,AO,South,-12.0724,24.498,218.6,False,True
MW-SOU-01308,Station MW-SOU-01308,MW,South,-17.4684,12.7598,1000.0,True,True
CG-CEN-01309,Station CG-CEN-01309,CG,Central,2.2786,14.518,1498.2,True,True
ER-EAS-01310,Station ER-EAS-01310,ER,East,7.116,40.4474,2968.9,False,True
LY-NOR-01311,Station LY-NOR-01311,LY,North,31.4334,21.5622,1954.6,False,True
ZW-SOU-01312,Station ZW-SOU-01312,ZW,South,-19.8211,20.5818,644.3,False,True
MW-SOU-01313,Station MW-SOU-01313,MW,South,-17.1088,22.318,403.8,False,True
NE-WES-01314,Station NE-WES-01314,NE,West,19.8579,6.9347,442.5,False,False
TN-NOR-01315,Station TN-NOR-01315,TN,North,26.9763,13.772,1631.6,False,True
SZ-SOU-01316,Station SZ-SOU-01316,SZ,South,-20.1922,10.4845,1166.2,True,True
BI-EAS-01317,Station BI-EAS-01317,BI,East,-2.2524,35.7358,2187.0,False,True
MW-SOU-01318,Station MW-SOU-01318,MW,South,-25.6654,12.5991,544.5,False,True
CI-WES-01319,Station CI-WES-01319,CI,West,16.1346,3.0315,1645.8,True,True
GH-WES-01320,Station GH-WES-01320,GH,West,16.6559,11.676,2891.6,True,True
MZ-SOU-01321,Station MZ-SOU-01321,MZ,South,-22.3914,31.5325,2025.1,False,True
ZW-SOU-01322,Station ZW-SOU-01322,ZW,South,-30.38,17.8197,33.5,False,False
MA-NOR-01323,Station MA-NOR-01323,MA,North,20.4979,34.8696,1356.2,True,False
GN-WES-01324,Station GN-WES-01324,GN,West,16.1409,-13.4724,303.2,False,True
CF-CEN-01325,Station CF-CEN-01325,CF,Central,-3.4345,14.8806,1557.5,False,True
GH-WES-01326,Station GH-WES-01326,GH,West,10.8643,1.8114,2411.1,False,True
EG-NOR-01327,Station EG-NOR-01327,EG,North,19.6444,-9.075,2629.5,True,True
SZ-SOU-01328,Station SZ-SOU-01328,SZ,South,-28.3837,10.8071,717.4,False,True
ER-EAS-01329,Station ER-EAS-01329,ER,East,-9.1056,48.5201,2578.3,False,True
TN-NOR-01330,Station TN-NOR-01330,TN,North,35.9773,28.4507,1269.9,True,True
KE-EAS-01331,Station KE-EAS-01331,KE,East,-4.071,47.9723,1929.9,False,True
ZW-SOU-01332,Station ZW-SOU-01332,ZW,South,-22.9154,13.1831,1906.3,False,True
NA-SOU-01333,Station NA-SOU-01333,NA,South,-23.6768,37.2251,2244.6,False,True
ZA-SOU-01334,Station ZA-SOU-01334,ZA,South,-26.6385,14.9779,910.9,False,True
CI-WES-01335,Station CI-WES-01335,CI,West,10.0531,7.696,2457.6,False,True
MR-NOR-01336,Station MR-NOR-01336,MR,North,24.6921,31.0357,1410.6,True,True
SD-NOR-01337,Station SD-NOR-01337,SD,North,32.6743,18.0709,2288.2,False,True
CG-CEN-01338,Station CG-CEN-01338,CG,Central,-3.0775,24.3191,2207.2,False,True
SN-WES-01339,Station SN-WES-01339,SN,West,13.3008,-1.8794,2731.3,False,True
SD-NOR-01340,Station SD-NOR-01340,SD,North,34.0186,-14.048,1168.4,False,True
NA-SOU-01341,Station NA-SOU-01341,NA,South,-34.1553,16.8242,701.2,True,True
CM-CEN-01342,Station CM-CEN-01342,CM,Central,9.0177,29.1669,163.5,False,True
CM-CEN-01343,Station CM-CEN-01343,CM,Central,-1.5363,29.1622,2036.7,True,True
LY-NOR-01344,Station LY-NOR-01344,LY,North,26.2032,20.3855,1749.7,False,True
BJ-WES-01345,Station BJ-WES-01345,BJ,West,14.9354,4.9146,1969.0,False,True
TN-NOR-01346,Station TN-NOR-01346,TN,North,32.7744,30.2374,62.9,True,True
BF-WES-01347,Station BF-WES-01347,BF,West,16.0814,9.2328,312.1,False,True
EG-NOR-01348,Station EG-NOR-01348,EG,North,18.4239,-9.6326,2946.2,False,True
DJ-EAS-01349,Station DJ-EAS-01349,DJ,East,-0.5417,44.3004,2600.4,False,True
DJ-EAS-01350,Station DJ-EAS-01350,DJ,East,6.5702,39.7182,1926.1,False,False
TN-NOR-01351,Station TN-NOR-01351,TN,North,23.4923,31.7375,20.7,True,False
GA-CEN-01352,Station GA-CEN-01352,GA,Central,9.2523,23.2918,712.1,False,False
CI-WES-01353,Station CI-WES-01353,CI,West,11.8148,8.6746,2490.9,True,True
ZA-SOU-01354,Station ZA-SOU-01354,ZA,South,-23.4883,14.8138,1483.3,False,True
GN-WES-01355,Station GN-WES-01355,GN,West,5.5829,8.3342,245.7,False,True
SD-NOR-01356,Station SD-NOR-01356,SD,North,21.8415,32.6882,1628.6,True,True
MA-NOR-01357,Station MA-NOR-01357,MA,North,35.063,8.5617,2006.6,False,True
ST-CEN-01358,Station ST-CEN-01358,ST,Central,8.3,15.8557,1015.5,True,True
GN-WES-01359,Station GN-WES-01359,GN,West,9.2404,-10.4338,1575.4,True,True
KE-EAS-01360,Station KE-EAS-01360,KE,East,0.4427,47.0741,1124.9,False,True
ST-CEN-01361,Station ST-CEN-01361,ST,Central,-0.5306,15.1415,827.9,False,True
TN-NOR-01362,Station TN-NOR-01362,TN,North,31.8039,-13.9175,1975.3,False,True
TN-NOR-01363,Station TN-NOR-01363,TN,North,22.7805,14.9216,1584.9,True,True
DJ-EAS-01364,Station DJ-EAS-01364,DJ,East,9.372,34.5469,66.2,False,True
SO-EAS-01365,Station SO-EAS-01365,SO,East,8.5323,39.2524,2864.4,False,True
TG-WES-01366,Station TG-WES-01366,TG,West,16.8031,-5.0113,2963.4,False,True
TN-NOR-01367,Station TN-NOR-01367,TN,North,22.3583,-1.3433,1942.7,False,True
BW-SOU-01368,Station BW-SOU-01368,BW,South,-11.8699,30.0894,2743.0,False,True
TG-WES-01369,Station TG-WES-01369,TG,West,6.0732,9.9108,1395.3,False,True
NE-WES-01370,Station NE-WES-01370,NE,West,13.8898,9.6589,1725.1,False,True
MW-SOU-01371,Station MW-SOU-01371,MW,South,-10.9915,35.8545,224.5,False,True
BI-EAS-01372,Station BI-EAS-01372,BI,East,-9.6544,32.4886,1961.3,False,True
GN-WES-01373,Station GN-WES-01373,GN,West,6.9579,-4.9967,2179.0,False,True
TG-WES-01374,Station TG-WES-01374,TG,West,12.3971,6.3549,1432.5,True,True
NE-WES-01375,Station NE-WES-01375,NE,West,14.0401,-13.3884,2062.3,False,True
ER-EAS-01376,Station ER-EAS-01376,ER,East,14.5624,50.7201,2609.2,True,True
CF-CEN-01377,Station CF-CEN-01377,CF,Central,1.492,9.485,2128.7,False,True
SO-EAS-01378,Station SO-EAS-01378,SO,East,2.436,35.642,745.1,False,True
ET-EAS-01379,Station ET-EAS-01379,ET,East,-8.7897,30.5696,491.1,False,True
BI-EAS-01380,Station BI-EAS-01380,BI,East,-3.6792,33.1537,966.1,False,True
LS-SOU-01381,Station LS-SOU-01381,LS,South,-17.4248,13.5574,439.4,False,True
MW-SOU-01382,Station MW-SOU-01382,MW,South,-30.4495,36.95,524.9,False,True
ER-EAS-01383,Station ER-EAS-01383,ER,East,7.5631,47.431,629.1,False,True
CG-CEN-01384,Station CG-CEN-01384,CG,Central,-4.852,26.9902,320.3,False,True
ZA-SOU-01385,Station ZA-SOU-01385,ZA,South,-14.1377,10.1756,1111.5,False,True
MR-NOR-01386,Station MR-NOR-01386,MR,North,23.3363,12.269,976.0,False,True
SN-WES-01387,Station SN-WES-01387,SN,West,11.2983,0.7397,2746.3,False,True
CF-CEN-01388,Station CF-CEN-01388,CF,Central,4.1907,10.7278,856.3,False,True
AO-SOU-01389,Station AO-SOU-01389,AO,South,-25.6724,11.1143,1656.9,False,True
TZ-EAS-01390,Station TZ-EAS-01390,TZ,East,9.9771,45.6703,2946.1,False,True
TN-NOR-01391,Station TN-NOR-01391,TN,North,29.9863,-13.3574,2109.0,True,True
GN-WES-01392,Station GN-WES-01392,GN,West,16.9994,7.7665,2058.7,False,True
BJ-WES-01393,Station BJ-WES-01393,BJ,West,15.2591,-12.3776,1341.0,True,True
ZA-SOU-01394,Station ZA-SOU-01394,ZA,South,-15.8316,36.4109,1481.1,True,True
ML-WES-01395,Station ML-WES-01395,ML,West,18.9128,6.4523,1697.9,False,True
NG-WES-01396,Station NG-WES-01396,NG,West,14.4654,-13.3481,2411.8,False,True
ML-WES-01397,Station ML-WES-01397,ML,West,15.8222,11.1545,2610.7,False,True
LY-NOR-01398,Station LY-NOR-01398,LY,North,20.3519,32.4782,838.2,False,True
BW-SOU-01399,Station BW-SOU-01399,BW,South,-26.5279,15.5716,259.2,False,True
ET-EAS-01400,Station ET-EAS-01400,ET,East,3.3174,33.1193,1179.0,False,True
MR-NOR-01401,Station MR-NOR-01401,MR,North,23.4097,-8.4537,1108.2,False,True
CF-CEN-01402,Station CF-CEN-01402,CF,Central,1.6821,22.9012,2594.8,True,True
TN-NOR-01403,Station TN-NOR-01403,TN,North,26.6567,-5.1999,890.7,True,True
GA-CEN-01404,Station GA-CEN-01404,GA,Central,-2.999,8.4462,2896.3,False,True
ZA-SOU-01405,Station ZA-SOU-01405,ZA,South,-26.2115,29.4299,2862.6,False,True
GH-WES-01406,Station GH-WES-01406,GH,West,16.8021,12.9454,408.8,False,True
UG-EAS-01407,Station UG-EAS-01407,UG,East,-0.8347,48.6889,2442.6,False,True
MZ-SOU-01408,Station MZ-SOU-01408,MZ,South,-23.0542,12.314,2678.7,True,False
BI-EAS-01409,Station BI-EAS-01409,BI,East,11.1001,34.9089,781.1,False,True
ET-EAS-01410,Station ET-EAS-01410,ET,East,13.1509,35.8263,2463.1,True,True
ER-EAS-01411,Station ER-EAS-01411,ER,East,-8.6658,40.2275,1592.7,True,True
TZ-EAS-01412,Station TZ-EAS-01412,TZ,East,11.8866,44.1321,2481.4,False,True
ST-CEN-01413,Station ST-CEN-01413,ST,Central,4.8333,10.5707,1550.1,False,True
UG-EAS-01414,Station UG-EAS-01414,UG,East,-4.8653,39.1985,1749.2,False,True
EG-NOR-01415,Station EG-NOR-01415,EG,North,24.9093,-14.5302,370.6,False,True
CD-CEN-01416,Station CD-CEN-01416,CD,Central,0.6966,25.8691,1987.5,True,True
TG-WES-01417,Station TG-WES-01417,TG,West,10.0249,-10.8564,2229.7,True,True
CM-CEN-01418,Station CM-CEN-01418,CM,Central,9.199,29.0533,88.1,False,True
DZ-NOR-01419,Station DZ-NOR-01419,DZ,North,17.1571,13.1683,741.3,False,True
SD-NOR-01420,Station SD-NOR-01420,SD,North,18.6142,22.6492,295.8,False,True
NA-SOU-01421,Station NA-SOU-01421,NA,South,-15.6613,32.6709,1613.9,False,False
SO-EAS-01422,Station SO-EAS-01422,SO,East,-4.5834,44.9036,1397.9,True,True
ML-WES-01423,Station ML-WES-01423,ML,West,9.1084,-12.1769,1035.0,True,True
BJ-WES-01424,Station BJ-WES-01424,BJ,West,11.7819,-15.4271,1955.6,True,True
CG-CEN-01425,Station CG-CEN-01425,CG,Central,8.0973,10.2947,658.2,True,True
TG-WES-01426,Station TG-WES-01426,TG,West,14.5581,-0.6035,883.6,False,True
NG-WES-01427,Station NG-WES-01427,NG,West,17.2604,11.4061,1916.3,True,True
BI-EAS-01428,Station BI-EAS-01428,BI,East,9.9205,31.3846,1728.4,False,True
SZ-SOU-01429,Station SZ-SOU-01429,SZ,South,-25.9207,27.2343,2033.3,False,False
TN-NOR-01430,Station TN-NOR-01430,TN,North,18.0591,18.9343,1915.6,False,True
ER-EAS-01431,Station ER-EAS-01431,ER,East,-3.8201,47.585,843.4,True,True
CF-CEN-01432,Station CF-CEN-01432,CF,Central,7.473,27.5325,1795.6,False,True
ZA-SOU-01433,Station ZA-SOU-01433,ZA,South,-16.8053,35.2376,431.0,False,True
CG-CEN-01434,Station CG-CEN-01434,CG,Central,8.1476,14.9009,2298.2,True,True
ZA-SOU-01435,Station ZA-SOU-01435,ZA,South,-15.0389,15.1802,1081.1,True,True
ST-CEN-01436,Station ST-CEN-01436,ST,Central,-0.3999,8.3323,2248.8,False,False
NG-WES-01437,Station NG-WES-01437,NG,West,15.8761,-16.5898,1570.7,True,True
TN-NOR-01438,Station TN-NOR-01438,TN,North,36.5944,-0.1149,2228.3,False,True
CF-CEN-01439,Station CF-CEN-01439,CF,Central,1.2358,12.6137,1604.3,False,True
ZW-SOU-01440,Station ZW-SOU-01440,ZW,South,-19.2173,30.9168,194.0,False,True
DZ-NOR-01441,Station DZ-NOR-01441,DZ,North,20.5727,32.6934,112.3,False,True
ER-EAS-01442,Station ER-EAS-01442,ER,East,2.2425,37.8225,2680.9,False,True
ZA-SOU-01443,Station ZA-SOU-01443,ZA,South,-17.7633,24.3993,2223.1,False,True
UG-EAS-01444,Station UG-EAS-01444,UG,East,3.6557,47.4434,673.4,False,True
ET-EAS-01445,Station ET-EAS-01445,ET,East,9.1183,49.7377,1595.2,False,True
LY-NOR-01446,Station LY-NOR-01446,LY,North,30.916,31.3116,1311.1,True,True
KE-EAS-01447,Station KE-EAS-01447,KE,East,9.9178,46.4772,1260.3,True,True
MR-NOR-01448,Station MR-NOR-01448,MR,North,22.7536,33.0954,2315.6,False,True
ET-EAS-01449,Station ET-EAS-01449,ET,East,-0.8904,41.5901,2613.7,False,True
BF-WES-01450,Station BF-WES-01450,BF,West,16.0832,1.1935,1857.9,False,True
SN-WES-01451,Station SN-WES-01451,SN,West,5.635,2.0727,2900.7,True,True
ZM-SOU-01452,Station ZM-SOU-01452,ZM,South,-33.1741,12.8383,971.8,False,True
BW-SOU-01453,Station BW-SOU-01453,BW,South,-17.1441,26.9118,2260.2,True,True
MR-NOR-01454,Station MR-NOR-01454,MR,North,28.5556,3.8464,1495.2,False,True
EG-NOR-01455,Station EG-NOR-01455,EG,North,21.7438,-3.1899,1531.0,False,True
MR-NOR-01456,Station MR-NOR-01456,MR,North,30.1104,28.4972,2916.9,False,True
ZA-SOU-01457,Station ZA-SOU-01457,ZA,South,-31.3238,27.5658,2875.9,False,True
EG-NOR-01458,Station EG-NOR-01458,EG,North,16.2615,24.9231,1746.1,False,True
MA-NOR-01459,Station MA-NOR-01459,MA,North,25.6755,-13.6493,1005.5,False,True
DZ-NOR-01460,Station DZ-NOR-01460,DZ,North,19.5951,28.7043,472.2,False,True
KE-EAS-01461,Station KE-EAS-01461,KE,East,4.9608,33.7899,520.8,True,True
MW-SOU-01462,Station MW-SOU-01462,MW,South,-21.9933,38.9675,2030.8,False,True
CG-CEN-01463,Station CG-CEN-01463,CG,Central,7.9104,13.143,1406.3,True,True
TG-WES-01464,Station TG-WES-01464,TG,West,8.2077,-5.8324,1521.7,False,True
MR-NOR-01465,Station MR-NOR-01465,MR,North,17.5683,25.626,2654.3,False,True
ST-CEN-01466,Station ST-CEN-01466,ST,Central,9.3251,28.0551,2054.0,False,False
BJ-WES-01467,Station BJ-WES-01467,BJ,West,15.939,-9.6855,2184.1,False,True
ZW-SOU-01468,Station ZW-SOU-01468,ZW,South,-25.5254,11.9092,2915.8,True,True
NG-WES-01469,Station NG-WES-01469,NG,West,19.6144,-10.1867,2197.0,False,True
TG-WES-01470,Station TG-WES-01470,TG,West,18.4591,11.2433,1596.8,True,True
LS-SOU-01471,Station LS-SOU-01471,LS,South,-14.3069,38.94,716.0,False,True
MW-SOU-01472,Station MW-SOU-01472,MW,South,-27.4722,30.022,2486.9,True,True
TD-CEN-01473,Station TD-CEN-01473,TD,Central,5.0735,21.8365,2465.5,True,True
MA-NOR-01474,Station MA-NOR-01474,MA,North,21.6028,9.1154,118.5,False,True
GQ-CEN-01475,Station GQ-CEN-01475,GQ,Central,1.401,17.8879,1502.3,False,True
DZ-NOR-01476,Station DZ-NOR-01476,DZ,North,21.5617,2.8644,131.6,False,True
TG-WES-01477,Station TG-WES-01477,TG,West,16.6998,-9.1332,1852.8,True,True
BW-SOU-01478,Station BW-SOU-01478,BW,South,-29.552,29.2646,2674.6,False,True
GA-CEN-01479,Station GA-CEN-01479,GA,Central,-4.3198,22.9061,513.9,True,False
TD-CEN-01480,Station TD-CEN-01480,TD,Central,5.6467,27.8321,2971.8,False,True
MA-NOR-01481,Station MA-NOR-01481,MA,North,19.8655,6.8628,1381.6,False,True
MA-NOR-01482,Station MA-NOR-01482,MA,North,36.651,-0.5544,2992.7,False,True
MR-NOR-01483,Station MR-NOR-01483,MR,North,23.5579,12.6489,1545.5,False,True
SO-EAS-01484,Station SO-EAS-01484,SO,East,0.1368,47.7194,1979.3,False,True
ZM-SOU-01485,Station ZM-SOU-01485,ZM,South,-28.7625,23.3709,1275.8,True,True
CI-WES-01486,Station CI-WES-01486,CI,West,17.8833,10.1803,972.9,True,True
TN-NOR-01487,Station TN-NOR-01487,TN,North,27.5335,25.3243,79.6,True,True
LY-NOR-01488,Station LY-NOR-01488,LY,North,23.1521,24.4171,1417.8,False,True
BI-EAS-01489,Station BI-EAS-01489,BI,East,-1.4548,40.7057,1913.2,False,True
UG-EAS-01490,Station UG-EAS-01490,UG,East,-8.8185,31.5522,443.0,True,True
BJ-WES-01491,Station BJ-WES-01491,BJ,West,15.2047,-9.1746,961.2,True,True
CD-CEN-01492,Station CD-CEN-01492,CD,Central,5.9423,25.1533,29.7,False,True
NG-WES-01493,Station NG-WES-01493,NG,West,19.0787,9.636,259.4,False,True
SD-NOR-01494,Station SD-NOR-01494,SD,North,16.0145,9.6881,2554.3,True,True
BJ-WES-01495,Station BJ-WES-01495,BJ,West,16.267,1.7182,1798.1,True,True
TZ-EAS-01496,Station TZ-EAS-01496,TZ,East,-4.4957,45.5971,2453.3,False,True
MA-NOR-01497,Station MA-NOR-01497,MA,North,19.9993,2.9009,2944.8,True,True
UG-EAS-01498,Station UG-EAS-01498,UG,East,11.2408,45.0063,1476.2,False,True
NE-WES-01499,Station NE-WES-01499,NE,West,11.4861,-13.1861,19.3,False,True
ZA-SOU-01500,Station ZA-SOU-01500,ZA,South,-23.7286,37.8348,1917.9,True,True
LY-NOR-01501,Station LY-NOR-01501,LY,North,26.0363,28.5697,347.8,False,False
ST-CEN-01502,Station ST-CEN-01502,ST,Central,6.5773,22.2181,722.7,True,True
MW-SOU-01503,Station MW-SOU-01503,MW,South,-15.75,37.0937,351.2,False,True
ER-EAS-01504,Station ER-EAS-01504,ER,East,8.5204,41.1868,2032.7,True,True
AO-SOU-01505,Station AO-SOU-01505,AO,South,-29.5688,23.6019,587.5,True,True
DZ-NOR-01506,Station DZ-NOR-01506,DZ,North,16.4235,-8.3036,987.4,False,True
GH-WES-01507,Station GH-WES-01507,GH,West,7.3151,12.6094,1111.6,True,True
MW-SOU-01508,Station MW-SOU-01508,MW,South,-16.7212,22.9277,2373.8,False,True
ZW-SOU-01509,Station ZW-SOU-01509,ZW,South,-18.3851,12.7343,240.2,False,True
RW-EAS-01510,Station RW-EAS-01510,RW,East,14.5486,38.0414,2846.4,True,True
BJ-WES-01511,Station BJ-WES-01511,BJ,West,12.7153,5.9994,1085.9,False,True
MA-NOR-01512,Station MA-NOR-01512,MA,North,33.1394,28.5892,1032.1,True,True
ZA-SOU-01513,Station ZA-SOU-01513,ZA,South,-28.502,26.62,1654.8,False,True
GA-CEN-01514,Station GA-CEN-01514,GA,Central,-0.0163,28.8054,2993.3,True,True
LS-SOU-01515,Station LS-SOU-01515,LS,South,-23.2697,21.5893,896.2,True,True
TZ-EAS-01516,Station TZ-EAS-01516,TZ,East,11.0903,41.2921,999.6,False,True
CG-CEN-01517,Station CG-CEN-01517,CG,Central,9.7124,21.9287,2083.9,True,True
CM-CEN-01518,Station CM-CEN-01518,CM,Central,9.5436,20.753,2135.4,False,True
BJ-WES-01519,Station BJ-WES-01519,BJ,West,10.3247,-3.0912,1479.7,False,True
ET-EAS-01520,Station ET-EAS-01520,ET,East,-2.2844,37.1834,2526.1,False,True
ZW-SOU-01521,Station ZW-SOU-01521,ZW,South,-32.4149,39.4376,1360.8,False,False
MA-NOR-01522,Station MA-NOR-01522,MA,North,29.4206,7.1216,1135.0,True,True
AO-SOU-01523,Station AO-SOU-01523,AO,South,-22.6328,31.7787,2611.1,False,True
TD-CEN-01524,Station TD-CEN-01524,TD,Central,0.0486,12.6036,2753.7,True,True
BI-EAS-01525,Station BI-EAS-01525,BI,East,12.7327,42.7738,967.8,False,True
MR-NOR-01526,Station MR-NOR-01526,MR,North,33.0033,-2.3728,248.0,False,True
NE-WES-01527,Station NE-WES-01527,NE,West,5.3944,11.279,1430.1,True,True
TD-CEN-01528,Station TD-CEN-01528,TD,Central,0.9038,13.5729,1346.3,False,True
TN-NOR-01529,Station TN-NOR-01529,TN,North,22.9294,33.6528,665.3,False,True
MZ-SOU-01530,Station MZ-SOU-01530,MZ,South,-15.8522,30.0158,2340.4,False,True
GH-WES-01531,Station GH-WES-01531,GH,West,9.2886,-1.7384,1795.9,False,True
GH-WES-01532,Station GH-WES-01532,GH,West,6.7447,-16.8841,1896.0,False,True
GH-WES-01533,Station GH-WES-01533,GH,West,5.7403,14.5013,1475.9,False,True
GQ-CEN-01534,Station GQ-CEN-01534,GQ,Central,-3.5349,28.3861,2170.8,True,True
EG-NOR-01535,Station EG-NOR-01535,EG,North,31.9542,24.1266,897.5,True,True
GQ-CEN-01536,Station GQ-CEN-01536,GQ,Central,4.7927,13.1922,2027.4,True,True
GA-CEN-01537,Station GA-CEN-01537,GA,Central,4.6587,21.3452,247.5,False,True
ML-WES-01538,Station ML-WES-01538,ML,West,10.8537,1.6143,2653.5,False,True
AO-SOU-01539,Station AO-SOU-01539,AO,South,-31.5164,15.4812,1211.3,True,True
ZA-SOU-01540,Station ZA-SOU-01540,ZA,South,-12.7085,33.5147,1671.4,True,True
GA-CEN-01541,Station GA-CEN-01541,GA,Central,9.0482,29.3602,406.8,True,True
